transaction_id,datetime,date,time,hour,day_of_week,month,customer_id,customer_name,account_number,card_last4,card_type,bank,transaction_type,merchant,amount_naira,balance_before,balance_after,atm_location,home_state,customer_profile,typical_max_amount,daily_limit,daily_total_so_far,transaction_status,risk_score,is_fraud,fraud_type,fraud_reason
TXN0002230,2026-01-18 12:22:00,2026-01-18,12:22:00,12,Sunday,January,CUST00075,Gbenga Afolabi,9335290422,9850,Visa Debit,Zenith Bank,Mobile Transfer,,5094.51,475687.21,470592.7,ATM_AB_003 - Maitama,Abuja,medium,50000,150000,5094.51,Successful,4,NO,,
TXN0004768,2026-01-18 12:48:00,2026-01-18,12:48:00,12,Sunday,January,CUST00154,Gbenga Ekwueme,4235369378,6530,Visa Credit,Polaris Bank,ATM Mini Statement,,884239.61,2098632.22,2098632.22,ATM_BC_001 - Oba Market,Benin City,premium,1000000,2000000,0,Successful,22,NO,,
TXN0002179,2026-01-18 12:52:00,2026-01-18,12:52:00,12,Sunday,January,CUST00073,Ngozi Oluwaseun,7964053773,6942,Verve,Access Bank,POS Purchase,Jumia,10831.48,745231.82,734400.34,ATM_KN_002 - Sabon Gari [FOREIGN - Home: Enugu],Enugu,medium,50000,150000,26021.44,Successful,84,YES,Card Cloning,Card from Enugu used in Kano
TXN0001788,2026-01-18 14:14:00,2026-01-18,14:14:00,14,Sunday,January,CUST00061,Amaka Babatunde,6360576627,1606,Visa Debit,Polaris Bank,ATM Withdrawal,,6822.81,72374.0,65551.19,ATM_CL_001 - Calabar Centre,Calabar,low,10000,50000,6822.81,Successful,4,NO,,
TXN0001985,2026-01-18 14:22:00,2026-01-18,14:22:00,14,Sunday,January,CUST00067,Uche Ekwueme,5944064090,9138,Verve,First Bank,Mobile Transfer,,37132.3,528437.54,491305.24,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,42100.54,Successful,21,NO,,
TXN0004231,2026-01-18 14:30:00,2026-01-18,14:30:00,14,Sunday,January,CUST00140,Daniel Okonkwo,2795687833,2341,Visa Debit,Wema Bank,ATM Withdrawal,,35964.99,220107.64,184142.65,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,35964.99,Successful,24,NO,,
TXN0004932,2026-01-18 14:35:00,2026-01-18,14:35:00,14,Sunday,January,CUST00158,Tunde Danjuma,5461567933,5914,Visa Debit,Stanbic IBTC,ATM Balance Enquiry,,41742.95,231584.09,231584.09,ATM_JS_001 - Jos Terminus,Jos,high,200000,500000,0,Successful,28,NO,,
TXN0004374,2026-01-18 15:00:00,2026-01-18,15:00:00,15,Sunday,January,CUST00145,Bola Adeyemi,0478686337,6671,Visa Debit,Access Bank,ATM Withdrawal,,505403.25,10729240.78,10223837.53,ATM_PH_001 - GRA Phase 2,Port Harcourt,premium,1000000,2000000,505403.25,Successful,19,NO,,
TXN0000254,2026-01-18 15:09:00,2026-01-18,15:09:00,15,Sunday,January,CUST00011,Nkechi Usman,2782489638,4295,Visa Credit,Sterling Bank,Online Transfer,,27607.28,614316.99,586709.71,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,27607.28,Successful,6,NO,,
TXN0004470,2026-01-18 15:30:00,2026-01-18,15:30:00,15,Sunday,January,CUST00147,Ifeoma Chukwu,3028439599,6253,Mastercard Credit,First Bank,POS Purchase,MTN Airtime,907486.53,9884148.48,8976661.95,ATM_KN_001 - Kano City Centre,Kano,premium,1000000,2000000,1747485.42,Successful,21,NO,,
TXN0005880,2026-01-18 15:43:00,2026-01-18,15:43:00,15,Sunday,January,CUST00187,Rukayat Eze,8636374545,9967,Verve,Access Bank,POS Purchase,Bolt,152831.2,364590.54,211759.34,ATM_CL_001 - Calabar Centre,Calabar,high,200000,500000,152831.2,Successful,17,NO,,
TXN0004287,2026-01-18 15:44:00,2026-01-18,15:44:00,15,Sunday,January,CUST00142,Samuel Okonkwo,1870728679,1945,Visa Debit,Stanbic IBTC,ATM Mini Statement,,99173.12,1085655.55,1085655.55,ATM_JS_001 - Jos Terminus,Jos,high,200000,500000,0,Successful,16,NO,,
TXN0001103,2026-01-18 16:20:00,2026-01-18,16:20:00,16,Sunday,January,CUST00040,Ola Nwosu,9124190496,7498,Mastercard Debit,GTBank,ATM Withdrawal,,25876.32,443151.5,417275.18,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,25876.32,Successful,1,NO,,
TXN0002161,2026-01-18 16:24:00,2026-01-18,16:24:00,16,Sunday,January,CUST00072,Victor Nwofor,7113826758,7866,Visa Credit,GTBank,ATM Withdrawal,,29280.21,57081.48,27801.27,ATM_MD_001 - Maiduguri Centre,Maiduguri,low,10000,50000,29280.21,Declined,73,YES,SIM Swap,"Velocity spike: ₦29,280 high-value transaction"
TXN0002651,2026-01-18 16:29:00,2026-01-18,16:29:00,16,Sunday,January,CUST00089,Grace Danjuma,9681645352,2251,Mastercard Debit,Fidelity Bank,ATM Withdrawal,,13939.0,71601.27,57662.27,ATM_AB_002 - Garki Area 11,Abuja,medium,50000,150000,13939.0,Successful,17,NO,,
TXN0003760,2026-01-18 17:09:00,2026-01-18,17:09:00,17,Sunday,January,CUST00125,Bola Obi,4991216558,6990,Mastercard Credit,Access Bank,POS Purchase,Shoprite,17444.2,175219.68,157775.48,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,54449.87,Successful,20,NO,,
TXN0005302,2026-01-18 17:19:00,2026-01-18,17:19:00,17,Sunday,January,CUST00170,Aisha Nwosu,7416724342,7932,Visa Credit,Wema Bank,POS Purchase,Apple Store,815537.53,12775845.7,11960308.17,ATM_BC_001 - Oba Market,Benin City,premium,1000000,2000000,815537.53,Successful,18,NO,,
TXN0002652,2026-01-18 17:30:00,2026-01-18,17:30:00,17,Sunday,January,CUST00089,Grace Danjuma,9681645352,2251,Mastercard Debit,Fidelity Bank,ATM Withdrawal,,6780.33,522186.33,515406.0,ATM_AB_003 - Maitama,Abuja,medium,50000,150000,20719.33,Successful,2,NO,,
TXN0005561,2026-01-18 17:40:00,2026-01-18,17:40:00,17,Sunday,January,CUST00178,Seun Afolabi,9249912513,6003,Mastercard Credit,Stanbic IBTC,Online Purchase,Amazon,25781.79,68533.11,42751.32,ATM_EN_002 - GRA Enugu,Enugu,medium,50000,150000,25781.79,Successful,32,NO,,
TXN0004979,2026-01-18 18:40:00,2026-01-18,18:40:00,18,Sunday,January,CUST00159,Rukayat Suleiman,6687002176,6427,Mastercard Debit,First Bank,Online Purchase,Dominos,193300.13,2408940.24,2215640.11,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,193300.13,Successful,8,NO,,
TXN0001060,2026-01-18 19:19:00,2026-01-18,19:19:00,19,Sunday,January,CUST00039,Jide Abubakar,0330923271,4571,Mastercard Debit,Wema Bank,Mobile Transfer,,60019.7,645775.7,585756.0,ATM_IB_001 - Ring Road,Ibadan,high,200000,500000,60019.7,Successful,5,NO,,
TXN0002103,2026-01-18 20:01:00,2026-01-18,20:01:00,20,Sunday,January,CUST00070,Gbenga Adeola,6851604817,7038,Verve,GTBank,Mobile Transfer,,181728.83,1764138.42,1582409.59,ATM_KD_001 - Kaduna Centre,Kaduna,high,200000,500000,449963.09,Successful,18,NO,,
TXN0004434,2026-01-18 20:01:00,2026-01-18,20:01:00,20,Sunday,January,CUST00146,Ifeoma Nwofor,6903311907,1797,Mastercard Debit,Sterling Bank,Online Transfer,,46499.19,37643.69,0,ATM_LG_005 - Yaba,Lagos,medium,50000,150000,95278.57,Successful,35,NO,,
TXN0005706,2026-01-18 20:03:00,2026-01-18,20:03:00,20,Sunday,January,CUST00182,Zainab Lawal,8191485807,9951,Mastercard Debit,UBA,ATM Balance Enquiry,,34190.27,89770.4,89770.4,ATM_AB_002 - Garki Area 11,Abuja,medium,50000,150000,0,Successful,25,NO,,
TXN0001676,2026-01-18 21:00:00,2026-01-18,21:00:00,21,Sunday,January,CUST00057,Chisom Danjuma,7703482477,2989,Mastercard Debit,UBA,ATM Withdrawal,,138355.82,1169054.41,1030698.59,ATM_CL_001 - Calabar Centre,Calabar,high,200000,500000,138355.82,Successful,25,NO,,
TXN0004166,2026-01-18 21:16:00,2026-01-18,21:16:00,21,Sunday,January,CUST00137,Tobi Babatunde,2742054932,7643,Visa Debit,Zenith Bank,ATM Balance Enquiry,,6523.18,132590.09,132590.09,ATM_EN_001 - Independence Layout,Enugu,low,10000,50000,0,Successful,11,NO,,
TXN0002037,2026-01-18 21:27:00,2026-01-18,21:27:00,21,Sunday,January,CUST00069,Taiwo Suleiman,3285884247,5835,Mastercard Debit,First Bank,Online Transfer,,726597.15,7830155.32,7103558.17,ATM_BC_001 - Oba Market,Benin City,premium,1000000,2000000,838159.02,Successful,14,NO,,
TXN0002699,2026-01-18 21:51:00,2026-01-18,21:51:00,21,Sunday,January,CUST00090,Chidi Ekwueme,5231243292,2234,Mastercard Credit,Wema Bank,ATM Withdrawal,,8975.25,156827.53,147852.28,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,8975.25,Successful,18,NO,,
TXN0003761,2026-01-18 21:54:00,2026-01-18,21:54:00,21,Sunday,January,CUST00125,Bola Obi,4991216558,6990,Mastercard Credit,Access Bank,ATM Mini Statement,,7031.68,720122.5,720122.5,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,54449.87,Successful,29,NO,,
TXN0003199,2026-01-18 22:28:00,2026-01-18,22:28:00,22,Sunday,January,CUST00107,Blessing Salami,7043030548,7524,Mastercard Debit,UBA,Online Transfer,,4160.98,36403.53,32242.55,ATM_IB_002 - Challenge,Ibadan,low,10000,50000,4160.98,Successful,22,NO,,
TXN0001790,2026-01-18 22:49:00,2026-01-18,22:49:00,22,Sunday,January,CUST00061,Amaka Babatunde,6360576627,1606,Visa Debit,Polaris Bank,ATM Withdrawal,,8850.3,87330.75,78480.45,ATM_CL_001 - Calabar Centre,Calabar,low,10000,50000,33219.59,Successful,9,NO,,
TXN0000984,2026-01-18 23:19:00,2026-01-18,23:19:00,23,Sunday,January,CUST00036,Chisom Usman,6688937346,8956,Visa Credit,Zenith Bank,ATM Withdrawal,,192066.97,640836.81,448769.84,ATM_EN_002 - GRA Enugu,Enugu,medium,50000,150000,192066.97,Successful,84,YES,SIM Swap,"Velocity spike: ₦192,067 high-value transaction"
TXN0001560,2026-01-18 23:21:00,2026-01-18,23:21:00,23,Sunday,January,CUST00054,Chidi Salami,9401399049,1659,Verve,Zenith Bank,ATM Withdrawal,,42261.05,159389.46,117128.41,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,42261.05,Successful,22,NO,,
TXN0000120,2026-01-18 23:25:00,2026-01-18,23:25:00,23,Sunday,January,CUST00007,Seun Eze,9696532871,1771,Visa Credit,Wema Bank,Online Transfer,,9051.13,105551.43,96500.3,ATM_JS_001 - Jos Terminus,Jos,low,10000,50000,9051.13,Successful,20,NO,,
TXN0001604,2026-01-18 23:42:00,2026-01-18,23:42:00,23,Sunday,January,CUST00055,Taiwo Lawal,9671756551,3634,Visa Credit,Sterling Bank,POS Purchase,Total Petrol,7275.68,186486.62,179210.94,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,7275.68,Successful,25,NO,,
TXN0005616,2026-01-19 00:02:00,2026-01-19,00:02:00,0,Monday,January,CUST00180,Ahmed Lawal,0507236887,7703,Visa Credit,Zenith Bank,POS Purchase,Netflix,611959.53,1857840.75,1245881.22,ATM_MD_001 - Maiduguri Centre,Maiduguri,high,200000,500000,611959.53,Successful,83,YES,SIM Swap,"Velocity spike: ₦611,960 high-value transaction"
TXN0001338,2026-01-19 00:23:00,2026-01-19,00:23:00,0,Monday,January,CUST00047,Amaka Adeyemi,9413435240,9751,Mastercard Credit,UBA,POS Purchase,Shoprite,1085463.42,8355666.37,7270202.95,ATM_LG_005 - Yaba,Lagos,premium,1000000,2000000,1085463.42,Successful,92,YES,Skimming,High-value transaction at 00:23 — unusual hour window
TXN0004375,2026-01-19 00:32:00,2026-01-19,00:32:00,0,Monday,January,CUST00145,Bola Adeyemi,0478686337,6671,Visa Debit,Access Bank,Online Transfer,,540566.54,10806409.94,10265843.4,ATM_PH_001 - GRA Phase 2,Port Harcourt,premium,1000000,2000000,540566.54,Successful,33,NO,,
TXN0003506,2026-01-19 00:35:00,2026-01-19,00:35:00,0,Monday,January,CUST00117,Daniel Chukwu,8018242253,6669,Mastercard Credit,UBA,ATM Withdrawal,,2364.84,42935.6,40570.76,ATM_AB_001 - Wuse Zone 5,Abuja,low,10000,50000,2364.84,Successful,10,NO,,
TXN0002479,2026-01-19 01:13:00,2026-01-19,01:13:00,1,Monday,January,CUST00084,Sunday Adeleke,5254599102,3579,Visa Credit,Stanbic IBTC,POS Purchase,Amazon,5955.88,120397.56,114441.68,ATM_JS_001 - Jos Terminus,Jos,low,10000,50000,5955.88,Successful,22,NO,,
TXN0004471,2026-01-19 01:19:00,2026-01-19,01:19:00,1,Monday,January,CUST00147,Ifeoma Chukwu,3028439599,6253,Mastercard Credit,First Bank,Online Purchase,DSTV,539991.39,13116089.39,12576098.0,ATM_KN_002 - Sabon Gari,Kano,premium,1000000,2000000,539991.39,Successful,26,NO,,
TXN0005402,2026-01-19 02:02:00,2026-01-19,02:02:00,2,Monday,January,CUST00172,Samuel Adeola,9656101438,9499,Visa Credit,Fidelity Bank,POS Purchase,Shoprite,40263.97,245457.5,205193.53,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,40263.97,Successful,14,NO,,
TXN0006118,2026-01-19 02:29:00,2026-01-19,02:29:00,2,Monday,January,CUST00195,Grace Chukwu,7109104300,7520,Visa Credit,Stanbic IBTC,POS Purchase,Total Petrol,27437.5,388729.37,361291.87,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,27437.5,Successful,16,NO,,
TXN0002296,2026-01-19 02:38:00,2026-01-19,02:38:00,2,Monday,January,CUST00077,Chisom Adeleke,8917839084,8504,Visa Credit,GTBank,ATM Withdrawal,,203996.53,2126373.19,1922376.66,ATM_BC_001 - Oba Market,Benin City,high,200000,500000,203996.53,Declined,82,YES,Skimming,High-value transaction at 02:38 — unusual hour window
TXN0001339,2026-01-19 02:42:00,2026-01-19,02:42:00,2,Monday,January,CUST00047,Amaka Adeyemi,9413435240,9751,Mastercard Credit,UBA,POS Purchase,Uber,288645.45,2535135.31,2246489.86,ATM_LG_004 - Surulere,Lagos,premium,1000000,2000000,1374108.87,Successful,13,NO,,
TXN0000423,2026-01-19 03:22:00,2026-01-19,03:22:00,3,Monday,January,CUST00018,Biodun Adeyemi,6193990916,9565,Verve,First Bank,POS Purchase,Amazon,166085.53,209773.65,43688.12,ATM_PH_002 - Trans-Amadi,Port Harcourt,medium,50000,150000,166085.53,Declined,81,YES,Phishing,"Velocity spike: ₦166,086 high-value transaction"
TXN0001040,2026-01-19 03:38:00,2026-01-19,03:38:00,3,Monday,January,CUST00038,Blessing Adeleke,3755646417,1317,Visa Debit,Access Bank,Online Purchase,Total Petrol,20081.66,128494.13,108412.47,ATM_EN_002 - GRA Enugu,Enugu,low,10000,50000,20081.66,Successful,86,YES,Skimming,High-value transaction at 03:38 — unusual hour window
TXN0003724,2026-01-19 03:40:00,2026-01-19,03:40:00,3,Monday,January,CUST00124,Samuel Chukwu,4565060983,6939,Visa Credit,Sterling Bank,ATM Withdrawal,,16052.61,725460.94,709408.33,ATM_AB_002 - Garki Area 11,Abuja,medium,50000,150000,16052.61,Successful,20,NO,,
TXN0005403,2026-01-19 03:51:00,2026-01-19,03:51:00,3,Monday,January,CUST00172,Samuel Adeola,9656101438,9499,Visa Credit,Fidelity Bank,ATM Withdrawal,,13310.41,646209.1,632898.69,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,53574.38,Successful,15,NO,,
TXN0002014,2026-01-19 04:13:00,2026-01-19,04:13:00,4,Monday,January,CUST00068,Amaka Nwosu,3942104709,6977,Visa Credit,Zenith Bank,POS Purchase,Chicken Republic,5089.25,60740.85,55651.6,ATM_IB_002 - Challenge,Ibadan,low,10000,50000,5089.25,Successful,4,NO,,
TXN0001810,2026-01-19 04:15:00,2026-01-19,04:15:00,4,Monday,January,CUST00062,Sunday Abubakar,1870262174,6546,Verve,Sterling Bank,ATM Withdrawal,,35132.45,119089.4,83956.95,ATM_KD_001 - Kaduna Centre,Kaduna,medium,50000,150000,35132.45,Successful,10,NO,,
TXN0005045,2026-01-19 05:42:00,2026-01-19,05:42:00,5,Monday,January,CUST00162,Dayo Ogundipe,1599965047,9038,Visa Credit,Zenith Bank,Online Purchase,Apple Store,290791.45,704109.68,413318.23,ATM_OW_001 - Owerri Centre,Owerri,premium,1000000,2000000,290791.45,Successful,32,NO,,
TXN0001649,2026-01-19 07:31:00,2026-01-19,07:31:00,7,Monday,January,CUST00056,Jide Lawal,0715451680,9889,Verve,Wema Bank,ATM Mini Statement,,57877.5,129726.3,129726.3,ATM_LG_003 - Lekki Phase 1,Lagos,low,10000,50000,0,Successful,85,YES,Card Cloning,"Amount ₦57,878 is 5.8x above customer max of ₦10,000"
TXN0002812,2026-01-19 07:34:00,2026-01-19,07:34:00,7,Monday,January,CUST00094,Peace Adeleke,7889255466,6543,Visa Debit,Fidelity Bank,Online Transfer,,35142.35,308169.68,273027.33,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,35142.35,Successful,14,NO,,
TXN0001146,2026-01-19 09:08:00,2026-01-19,09:08:00,9,Monday,January,CUST00041,Taiwo Okafor,4919058651,9289,Visa Debit,Stanbic IBTC,Online Transfer,,191349.93,377482.61,186132.68,ATM_KD_001 - Kaduna Centre,Kaduna,high,200000,500000,191349.93,Successful,8,NO,,
TXN0005881,2026-01-19 09:31:00,2026-01-19,09:31:00,9,Monday,January,CUST00187,Rukayat Eze,8636374545,9967,Verve,Access Bank,POS Purchase,Shoprite,104608.22,2996954.33,2892346.11,ATM_CL_001 - Calabar Centre,Calabar,high,200000,500000,104608.22,Successful,14,NO,,
TXN0000847,2026-01-19 09:33:00,2026-01-19,09:33:00,9,Monday,January,CUST00031,Ahmed Usman,0037917693,7291,Visa Debit,GTBank,Online Purchase,DSTV,3777.1,89747.92,85970.82,ATM_PH_001 - GRA Phase 2,Port Harcourt,low,10000,50000,3777.1,Successful,28,NO,,
TXN0003260,2026-01-19 09:33:00,2026-01-19,09:33:00,9,Monday,January,CUST00110,Rotimi Ogundipe,2757059640,2229,Mastercard Debit,Access Bank,Online Transfer,,72806.86,647937.08,575130.22,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,72806.86,Successful,31,NO,,
TXN0006305,2026-01-19 09:52:00,2026-01-19,09:52:00,9,Monday,January,CUST00200,Adebayo Salami,2419138000,5006,Mastercard Debit,Zenith Bank,Online Transfer,,19784.1,451790.46,432006.36,ATM_EN_001 - Independence Layout,Enugu,medium,50000,150000,19784.1,Successful,15,NO,,
TXN0006265,2026-01-19 10:35:00,2026-01-19,10:35:00,10,Monday,January,CUST00199,Musa Adeleke,5648149177,9368,Mastercard Debit,Fidelity Bank,Online Transfer,,69554.98,298736.34,229181.36,ATM_BC_001 - Oba Market,Benin City,high,200000,500000,69554.98,Successful,33,NO,,
TXN0001212,2026-01-19 10:43:00,2026-01-19,10:43:00,10,Monday,January,CUST00043,Chidi Salami,4737996507,6325,Verve,Fidelity Bank,Online Transfer,,48532.26,141246.38,92714.12,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,48532.26,Successful,22,NO,,
TXN0002336,2026-01-19 10:49:00,2026-01-19,10:49:00,10,Monday,January,CUST00078,Biodun Usman,7711592124,9984,Visa Credit,Sterling Bank,ATM Balance Enquiry,,209890.2,471964.6,471964.6,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,0,Declined,90,YES,Account Takeover,"Amount ₦209,890 is 4.2x above customer max of ₦50,000"
TXN0001517,2026-01-19 10:51:00,2026-01-19,10:51:00,10,Monday,January,CUST00052,Sola Eze,7134936183,3441,Verve,Wema Bank,ATM Withdrawal,,2000.13,51328.59,49328.46,ATM_AB_003 - Maitama,Abuja,low,10000,50000,2000.13,Successful,6,NO,,
TXN0003535,2026-01-19 11:41:00,2026-01-19,11:41:00,11,Monday,January,CUST00119,Blessing Chukwu,0109439690,9159,Visa Credit,First Bank,ATM Withdrawal,,163185.42,621782.33,458596.91,ATM_JS_001 - Jos Terminus,Jos,premium,1000000,2000000,163185.42,Successful,32,NO,,
TXN0006306,2026-01-19 12:10:00,2026-01-19,12:10:00,12,Monday,January,CUST00200,Adebayo Salami,2419138000,5006,Mastercard Debit,Zenith Bank,ATM Balance Enquiry,,31655.28,467979.82,467979.82,ATM_EN_001 - Independence Layout,Enugu,medium,50000,150000,19784.1,Successful,12,NO,,
TXN0001340,2026-01-19 12:18:00,2026-01-19,12:18:00,12,Monday,January,CUST00047,Amaka Adeyemi,9413435240,9751,Mastercard Credit,UBA,ATM Balance Enquiry,,630818.05,10411121.03,10411121.03,ATM_LG_002 - Victoria Island,Lagos,premium,1000000,2000000,1374108.87,Successful,9,NO,,
TXN0000968,2026-01-19 13:02:00,2026-01-19,13:02:00,13,Monday,January,CUST00035,Rukayat Usman,6658760366,1320,Verve,UBA,POS Purchase,Netflix,1879.6,96622.63,94743.03,ATM_BC_001 - Oba Market,Benin City,low,10000,50000,1879.6,Successful,25,NO,,
TXN0004769,2026-01-19 13:05:00,2026-01-19,13:05:00,13,Monday,January,CUST00154,Gbenga Ekwueme,4235369378,6530,Visa Credit,Polaris Bank,ATM Withdrawal,,154226.17,8254624.71,8100398.54,ATM_BC_001 - Oba Market,Benin City,premium,1000000,2000000,154226.17,Successful,17,NO,,
TXN0003464,2026-01-19 14:05:00,2026-01-19,14:05:00,14,Monday,January,CUST00115,Nkechi Usman,0589578291,2077,Mastercard Credit,Stanbic IBTC,ATM Withdrawal,,47073.78,521772.25,474698.47,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,47073.78,Successful,16,NO,,
TXN0005231,2026-01-19 14:07:00,2026-01-19,14:07:00,14,Monday,January,CUST00167,Emeka Usman,5437993712,5991,Visa Credit,Fidelity Bank,Mobile Transfer,,69111.6,2756724.24,2687612.64,ATM_EN_001 - Independence Layout,Enugu,high,200000,500000,69111.6,Successful,23,NO,,
TXN0001811,2026-01-19 14:15:00,2026-01-19,14:15:00,14,Monday,January,CUST00062,Sunday Abubakar,1870262174,6546,Verve,Sterling Bank,ATM Withdrawal,,30594.65,586798.1,556203.45,ATM_KD_001 - Kaduna Centre,Kaduna,medium,50000,150000,65727.1,Successful,32,NO,,
TXN0002552,2026-01-19 14:15:00,2026-01-19,14:15:00,14,Monday,January,CUST00087,Chisom Okonkwo,2683885160,8147,Mastercard Credit,Stanbic IBTC,Online Transfer,,178325.95,2214755.37,2036429.42,ATM_AB_002 - Garki Area 11,Abuja,high,200000,500000,178325.95,Successful,15,NO,,
TXN0002553,2026-01-19 14:32:00,2026-01-19,14:32:00,14,Monday,January,CUST00087,Chisom Okonkwo,2683885160,8147,Mastercard Credit,Stanbic IBTC,ATM Withdrawal,,192589.62,419218.04,226628.42,ATM_AB_001 - Wuse Zone 5,Abuja,high,200000,500000,370915.57,Successful,31,NO,,
TXN0001341,2026-01-19 14:47:00,2026-01-19,14:47:00,14,Monday,January,CUST00047,Amaka Adeyemi,9413435240,9751,Mastercard Credit,UBA,Online Transfer,,854405.96,14426883.14,13572477.18,ATM_LG_002 - Victoria Island,Lagos,premium,1000000,2000000,2228514.83,Successful,89,YES,Limit Breach,"Daily total ₦2,228,515 exceeds limit ₦2,000,000"
TXN0002738,2026-01-19 14:47:00,2026-01-19,14:47:00,14,Monday,January,CUST00091,Sola Adeola,7995527177,5961,Visa Debit,UBA,POS Purchase,Bolt,33154.54,264716.09,231561.55,ATM_LG_005 - Yaba,Lagos,medium,50000,150000,33154.54,Successful,31,NO,,
TXN0001855,2026-01-19 15:06:00,2026-01-19,15:06:00,15,Monday,January,CUST00063,Tobi Suleiman,6578091343,2480,Visa Debit,Polaris Bank,ATM Withdrawal,,40860.2,107303.52,66443.32,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,40860.2,Successful,4,NO,,
TXN0000332,2026-01-19 15:09:00,2026-01-19,15:09:00,15,Monday,January,CUST00014,Ola Obi,5667010651,5073,Visa Credit,Zenith Bank,Online Transfer,,33946.56,732212.62,698266.06,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,33946.56,Successful,35,NO,,
TXN0004527,2026-01-19 15:23:00,2026-01-19,15:23:00,15,Monday,January,CUST00148,Efua Danjuma,6440892687,1768,Mastercard Credit,Fidelity Bank,ATM Withdrawal,,18718.73,473412.04,454693.31,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,18718.73,Successful,26,NO,,
TXN0003820,2026-01-19 15:24:00,2026-01-19,15:24:00,15,Monday,January,CUST00127,Taiwo Oluwaseun,9588879470,7035,Mastercard Credit,UBA,POS Purchase,Dominos,505373.85,11159120.3,10653746.45,ATM_AB_003 - Maitama,Abuja,premium,1000000,2000000,505373.85,Successful,4,NO,,
TXN0005046,2026-01-19 16:01:00,2026-01-19,16:01:00,16,Monday,January,CUST00162,Dayo Ogundipe,1599965047,9038,Visa Credit,Zenith Bank,ATM Balance Enquiry,,382439.96,14938312.8,14938312.8,ATM_OW_001 - Owerri Centre,Owerri,premium,1000000,2000000,290791.45,Successful,7,NO,,
TXN0003314,2026-01-19 17:11:00,2026-01-19,17:11:00,17,Monday,January,CUST00111,Peace Eze,2970213556,1530,Verve,Fidelity Bank,ATM Withdrawal,,29521.87,230112.11,200590.24,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,29521.87,Successful,2,NO,,
